TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2989097,-5.0,63984.0,3.0,0.0,10.0,-8.0,,,4.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,197.0,368.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989098,-5.0,7638.0,,,0.0,0.0,,,0.0,0.0,90.56999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2989102,-5.0,101179.0,,,1.0,-7.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,,445.0,333.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,F,desktop,Windows
2989106,-5.0,107452.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,548.0,214.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
2989109,-20.0,93657.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,384.0,561.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2989116,-5.0,93970.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Android 7.0,samsung browser 6.2,32.0,1280x720,match_status:2,T,F,T,F,mobile,SAMSUNG SM-J327T Build/NRD90M
2989124,-5.0,101223.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989127,0.0,95146.0,,,0.0,0.0,,,,,100.0,Found,,-300.0,New,NotFound,166.0,,193.0,533.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,T,T,T,desktop,Trident/7.0
2989128,-5.0,26598.0,,,0.0,0.0,,,1.0,0.0,97.54000091552734,NotFound,52.0,-300.0,New,NotFound,166.0,,100.0,368.0,,,,,,,,Found,Found,Windows Vista,firefox 52.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,rv:52.0
2989129,0.0,61068.0,,,15.0,-6.0,,,,,100.0,NotFound,,-360.0,Found,NotFound,166.0,12.0,410.0,333.0,,,,,,,,Found,NotFound,Mac OS X 10_10_5,chrome 61.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
2989151,0.0,96636.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_13_1,safari generic,24.0,4096x2304,match_status:2,T,F,T,T,desktop,MacOS
2989164,-5.0,117951.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,529.0,256.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2989168,-5.0,114144.0,,,2.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,526.0,340.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,SM-G900H Build/MMB29K
2989169,-5.0,66488.0,0.0,0.0,4.0,-41.0,,,0.0,-29.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,410.0,214.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989174,-40.0,226941.0,,,0.0,-10.0,,,,,100.0,NotFound,18.0,,New,NotFound,225.0,,427.0,127.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,TRT-L53 Build/HUAWEITRT-L53
2989178,-5.0,29170.0,0.0,0.0,5.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,410.0,535.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,,T,F,T,T,desktop,Windows
2989189,0.0,63417.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,41.0,-480.0,Found,Found,166.0,,445.0,222.0,,,,,,,,Found,Found,Mac OS X 10.12,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,rv:57.0
2989194,-5.0,50510.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,410.0,521.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2989201,-5.0,264548.0,,,2.0,-12.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,489.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2989202,0.0,70213.0,,,0.0,0.0,,,0.0,0.0,96.73999786376952,NotFound,,-300.0,New,NotFound,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,rv:11.0
2989213,-5.0,86815.0,0.0,0.0,3.0,-12.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,352.0,489.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2989225,-15.0,95442.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,384.0,561.0,,,,,,,,New,NotFound,,android webview 4.0,,,,F,F,T,F,mobile,Android 6.0.1
2989249,-5.0,46236.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,454.0,222.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2989260,-5.0,84861.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,454.0,222.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2989263,-10.0,39384.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,633.0,215.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,2208x1242,match_status:2,T,F,T,F,mobile,iOS Device
2989271,-5.0,66356.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,621.0,225.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2989280,-10.0,195090.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,-480.0,New,NotFound,166.0,,410.0,489.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
2989290,-5.0,164919.0,,,,,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
2989291,-25.0,83638.0,,,5.0,-5.0,,,0.0,0.0,95.08000183105469,NotFound,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
2989292,-5.0,438030.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,633.0,597.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
2989294,0.0,25973.0,,,5.0,-48.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,410.0,391.0,,,,,,,,New,NotFound,,chrome,,,,F,T,T,T,desktop,
2989300,0.0,11504.0,,,10.0,-7.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,410.0,278.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1440x900,match_status:2,T,T,T,T,desktop,Trident/7.0
2989303,-5.0,188932.0,,,,,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,641.0,266.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989310,-5.0,127770.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,341.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,F,T,mobile,iOS Device
2989316,-5.0,102375.0,0.0,0.0,3.0,-12.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,352.0,489.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2989318,-5.0,99747.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-600.0,New,NotFound,166.0,,529.0,216.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
2989320,-5.0,118245.0,0.0,0.0,24.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,410.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
2989328,-5.0,130480.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-420.0,Found,Found,166.0,,410.0,253.0,,,,,,,,Found,Found,Mac OS X 10_9_5,safari generic,24.0,2880x1800,match_status:2,T,T,F,T,desktop,MacOS
2989339,0.0,202531.0,,,1.0,-16.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
2989340,0.0,62966.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-420.0,Found,Found,166.0,13.0,410.0,266.0,,,,,,,,Found,Found,Windows 10,edge 14.0,24.0,2160x1440,match_status:2,T,T,T,T,desktop,Windows
2989347,-10.0,49304.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989349,-5.0,223758.0,,,15.0,-25.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,122.0,214.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2989361,-5.0,48495.0,0.0,0.0,5.0,-14.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,360.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2989363,-5.0,246609.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989374,-5.0,131598.0,,,4.0,0.0,,,1.0,0.0,97.12000274658205,NotFound,52.0,-420.0,New,NotFound,166.0,13.0,621.0,225.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2989376,0.0,279459.0,,,-2.0,-100.0,,,,,100.0,NotFound,,,New,NotFound,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,Moto G Play Build/MPIS24.241-15.3-26
2989378,-10.0,29711.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,633.0,215.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,2208x1242,match_status:2,T,F,T,F,mobile,iOS Device
2989379,-5.0,97304.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,410.0,337.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2989380,-5.0,90059.0,,,4.0,-5.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,368.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989386,0.0,71337.0,6.0,0.0,1.0,0.0,,,6.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,410.0,333.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
2989407,-5.0,75052.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,100.0,368.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2989413,-45.0,56263.0,,,5.0,-7.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,410.0,521.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
2989433,-15.0,234628.0,0.0,0.0,,,27.0,-20.0,0.0,-8.0,100.0,NotFound,52.0,-360.0,Found,Found,,,,,755.0,14.0,IP_PROXY:ANONYMOUS,15.0,509.0,119.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
2989434,-45.0,198474.0,0.0,0.0,6.0,-7.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,13.0,410.0,521.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
2989438,0.0,107202.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,Found,NotFound,166.0,,529.0,161.0,,,,,,,,Found,NotFound,iOS 10.3.3,chrome 62.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
2989440,-5.0,55973.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,312.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
2989449,-20.0,246214.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,
2989451,-10.0,19389.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989459,-45.0,169144.0,0.0,0.0,5.0,-7.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,13.0,410.0,521.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
2989465,-5.0,556451.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,266.0,127.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2989468,-5.0,75528.0,,,1.0,-6.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
